post_id,timestamp,date,hour,weekday,weekday_num,platform,content_type,category,hashtags,followers,likes,comments,shares,saves,clicks,reach,total_engagement,engagement_rate,is_anomaly,anomaly_factor
POST_00219,2026-03-07 09:46:32.677712,2026-03-07,9,Saturday,5,YouTube,Video,Entertainment,#Viral|#Trending,102136,5917,8716,3676,1445,9438,177639,19754,11.1203,normal,1.0
POST_00089,2026-03-07 13:13:59.677712,2026-03-07,13,Saturday,5,LinkedIn,Video,Fashion,#Style,1716,112,176,113,6,165,1488,407,27.3522,normal,1.0
POST_00195,2026-03-07 15:20:12.677712,2026-03-07,15,Saturday,5,Twitter,Text,Finance,#Investing|#Wealth|#StockMarket,2965,32,386,99,7,183,2416,524,21.6887,normal,1.0
POST_01401,2026-03-07 15:30:07.677712,2026-03-07,15,Saturday,5,Twitter,Image,Health,#Yoga|#Fitness|#Wellness|#Nutrition,27761,951,1123,698,142,1284,17512,2914,16.64,normal,1.0
POST_01090,2026-03-07 19:32:57.677712,2026-03-07,19,Saturday,5,YouTube,Image,Health,#Nutrition,28346,2168,1373,3239,369,6773,86940,7149,8.2229,normal,1.0
POST_01479,2026-03-07 22:12:59.677712,2026-03-07,22,Saturday,5,Twitter,Carousel,Sports,#Athletics|#Football|#FitLife,31928,715,1199,1047,74,943,46367,3035,6.5456,normal,1.0
POST_00381,2026-03-07 22:48:52.677712,2026-03-07,22,Saturday,5,Twitter,Text,Education,#Growth,26791,989,3058,825,235,1362,35744,5107,14.2877,normal,1.0
POST_01114,2026-03-08 02:23:21.677712,2026-03-08,2,Sunday,6,YouTube,Video,Food,#Foodie|#Vegan|#Delicious|#Cooking,57795,4170,1022,852,882,2116,45674,6926,15.164,normal,1.0
POST_01129,2026-03-08 04:07:52.677712,2026-03-08,4,Sunday,6,TikTok,Text,Education,#Learning,12351,150,150,205,35,596,4984,540,10.8347,normal,1.0
POST_00863,2026-03-08 09:56:58.677712,2026-03-08,9,Sunday,6,YouTube,Text,Food,#Foodie,15375,934,516,737,166,1333,25029,2353,9.4011,normal,1.0
POST_01729,2026-03-08 12:04:16.677712,2026-03-08,12,Sunday,6,LinkedIn,Text,Health,#MentalHealth|#Yoga|#Wellness|#Nutrition,1242,41,173,82,2,121,1132,298,26.3251,normal,1.0
POST_00132,2026-03-08 16:09:21.677712,2026-03-08,16,Sunday,6,YouTube,Text,Sports,#Cricket|#NBA|#Athletics,53025,477,1488,1397,116,3385,51778,3478,6.7171,normal,1.0
POST_01922,2026-03-08 17:37:57.677712,2026-03-08,17,Sunday,6,Twitter,Video,Finance,#Investing|#Wealth,4279,151,115,215,25,252,2705,506,18.7061,normal,1.0
POST_01053,2026-03-08 18:33:34.677712,2026-03-08,18,Sunday,6,LinkedIn,Text,Fashion,#Style|#Trendy|#OOTD|#Fashion,55746,2454,4535,1391,566,2819,70829,8946,12.6304,normal,1.0
POST_01814,2026-03-08 18:53:01.677712,2026-03-08,18,Sunday,6,LinkedIn,Text,Travel,#Backpacking|#Travel|#Wanderlust|#Explore,35963,1506,5241,5156,137,6263,63949,12040,18.8275,normal,1.0
POST_00425,2026-03-08 19:48:57.677712,2026-03-08,19,Sunday,6,Twitter,Video,Lifestyle,#Goals,12124,960,314,2809,126,1803,26148,4209,16.0968,normal,1.0
POST_01651,2026-03-08 20:31:40.677712,2026-03-08,20,Sunday,6,Twitter,Carousel,Fashion,#OOTD|#Trendy|#StreetStyle|#Style,21630,3326,1307,5831,694,1832,40141,11158,27.797,normal,1.0
POST_00772,2026-03-08 21:30:55.677712,2026-03-08,21,Sunday,6,Twitter,Video,Food,#Delicious|#Vegan,12306,824,607,2539,119,2408,29448,4089,13.8855,normal,1.0
POST_00728,2026-03-09 06:02:00.677712,2026-03-09,6,Monday,0,YouTube,Image,Sports,#Football|#FitLife|#Athletics|#NBA,59484,4594,1917,284,954,6224,112976,7749,6.859,normal,1.0
POST_01958,2026-03-09 07:14:16.677712,2026-03-09,7,Monday,0,Instagram,Video,Health,#Yoga|#Fitness,9418,668,456,448,76,538,15097,1648,10.9161,normal,1.0
POST_00599,2026-03-09 08:20:05.677712,2026-03-09,8,Monday,0,Twitter,Text,Food,#Foodie|#Recipe,28657,423,1748,701,55,2248,40838,2927,7.1673,normal,1.0
POST_00902,2026-03-09 12:48:18.677712,2026-03-09,12,Monday,0,Instagram,Reel/Short,Travel,#Travel|#Explore|#Wanderlust,14085,787,825,1751,47,2351,21904,3410,15.5679,normal,1.0
POST_01353,2026-03-09 15:43:01.677712,2026-03-09,15,Monday,0,YouTube,Reel/Short,Finance,#Crypto|#Investing|#FinancialFreedom|#Wealth,3752,124,357,174,11,1162,11098,666,6.0011,normal,1.0
POST_00073,2026-03-09 18:55:51.677712,2026-03-09,18,Monday,0,YouTube,Video,Education,#Learning|#StudyTips|#Growth|#Skills,4782,555,333,196,116,314,8990,1200,13.3482,normal,1.0
POST_00251,2026-03-09 19:22:24.677712,2026-03-09,19,Monday,0,LinkedIn,Text,Travel,#Backpacking,7253,115,517,141,5,832,11713,778,6.6422,normal,1.0
POST_00514,2026-03-10 00:10:13.677712,2026-03-10,0,Tuesday,1,Instagram,Text,Sports,#Athletics|#NBA|#Football,17897,118,290,83,12,494,9583,503,5.2489,normal,1.0
POST_01732,2026-03-10 00:12:16.677712,2026-03-10,0,Tuesday,1,Instagram,Carousel,Fashion,#Style|#OOTD|#Fashion,26696,440,715,362,36,366,14732,1553,10.5417,normal,1.0
POST_00702,2026-03-10 03:43:58.677712,2026-03-10,3,Tuesday,1,LinkedIn,Text,Health,#MentalHealth|#Fitness|#Wellness|#Nutrition,7937,100,135,39,11,143,1233,285,23.1144,normal,1.0
POST_00467,2026-03-10 06:45:58.677712,2026-03-10,6,Tuesday,1,Twitter,Video,Entertainment,#MustWatch|#Trending|#Fun|#Viral,11516,372,693,921,76,781,14406,2062,14.3135,normal,1.0
POST_00976,2026-03-10 08:16:23.677712,2026-03-10,8,Tuesday,1,LinkedIn,Video,Tech,#CloudComputing,5716,642,416,226,36,663,9908,1320,13.3226,normal,1.0
POST_01515,2026-03-10 12:31:36.677712,2026-03-10,12,Tuesday,1,Twitter,Carousel,Finance,#Crypto|#Wealth|#StockMarket,1494,57,79,103,5,148,2352,244,10.3741,normal,1.0
POST_01050,2026-03-10 12:42:08.677712,2026-03-10,12,Tuesday,1,Instagram,Image,Lifestyle,#Goals|#SelfCare|#DailyLife,8425,454,430,426,65,631,10277,1375,13.3794,normal,1.0
POST_00056,2026-03-10 13:24:51.677712,2026-03-10,13,Tuesday,1,YouTube,Video,Finance,#Investing|#FinancialFreedom,4093,302,222,96,27,468,8300,647,7.7952,normal,1.0
POST_01640,2026-03-10 13:25:05.677712,2026-03-10,13,Tuesday,1,TikTok,Text,Lifestyle,#Mindfulness,2007,129,245,78,10,509,6004,462,7.6949,normal,1.0
POST_00371,2026-03-10 14:43:11.677712,2026-03-10,14,Tuesday,1,Instagram,Text,Finance,#FinancialFreedom|#StockMarket,2498,33,22,31,4,343,3405,90,2.6432,normal,1.0
POST_01180,2026-03-10 15:43:17.677712,2026-03-10,15,Tuesday,1,Twitter,Text,Sports,#Football|#Athletics,51436,1217,4011,5080,190,7154,69905,10498,15.0175,normal,1.0
POST_00362,2026-03-10 18:49:40.677712,2026-03-10,18,Tuesday,1,YouTube,Reel/Short,Entertainment,#Fun|#Entertainment|#Viral,14798,390,1945,1058,90,3697,36341,3483,9.5842,normal,1.0
POST_00417,2026-03-10 20:25:11.677712,2026-03-10,20,Tuesday,1,YouTube,Image,Lifestyle,#Mindfulness|#Goals,8223,552,133,266,101,1255,18428,1052,5.7087,normal,1.0
POST_00604,2026-03-10 21:04:48.677712,2026-03-10,21,Tuesday,1,LinkedIn,Carousel,Entertainment,#Fun|#Trending,7694,493,478,929,59,1268,11243,1959,17.4242,normal,1.0
POST_00860,2026-03-10 22:23:48.677712,2026-03-10,22,Tuesday,1,YouTube,Carousel,Health,#Wellness|#Fitness,33512,1513,2384,358,77,5541,72451,4332,5.9792,normal,1.0
POST_00595,2026-03-10 22:35:57.677712,2026-03-10,22,Tuesday,1,LinkedIn,Video,Sports,#NBA,11273,7105,4199,11606,24,297,8694,22934,263.7911,spike,17.7
POST_00559,2026-03-11 00:28:33.677712,2026-03-11,0,Wednesday,2,Instagram,Reel/Short,Entertainment,#MustWatch|#Viral,17381,695,111,556,53,939,7978,1415,17.7363,normal,1.0
POST_00503,2026-03-11 01:01:07.677712,2026-03-11,1,Wednesday,2,YouTube,Reel/Short,Food,#Foodie|#Delicious|#Vegan,38693,1007,1009,1114,129,2008,24847,3259,13.1163,normal,1.0
POST_01626,2026-03-11 01:24:43.677712,2026-03-11,1,Wednesday,2,LinkedIn,Reel/Short,Lifestyle,#Mindfulness|#Goals|#SelfCare|#DailyLife,15456,186,462,367,31,422,4840,1046,21.6116,normal,1.0
POST_01219,2026-03-11 02:49:24.677712,2026-03-11,2,Wednesday,2,Instagram,Text,Entertainment,#Entertainment|#MustWatch|#Fun|#Viral,6973,68,63,52,12,425,3807,195,5.1221,normal,1.0
POST_01252,2026-03-11 03:15:41.677712,2026-03-11,3,Wednesday,2,Instagram,Video,Education,#Growth|#Skills|#StudyTips,30426,699,370,439,45,669,21562,1553,7.2025,normal,1.0
POST_00333,2026-03-11 05:20:37.677712,2026-03-11,5,Wednesday,2,TikTok,Text,Travel,#Wanderlust|#Explore|#Backpacking|#Travel,2491,39,62,21,5,145,1665,127,7.6276,normal,1.0
POST_00605,2026-03-11 07:27:28.677712,2026-03-11,7,Wednesday,2,TikTok,Video,Travel,#Travel|#Explore|#Backpacking|#Adventure,2489,311,133,82,68,96,2454,594,24.2054,normal,1.0
POST_00512,2026-03-11 08:49:13.677712,2026-03-11,8,Wednesday,2,TikTok,Carousel,Sports,#Cricket|#Athletics|#FitLife|#NBA,7521,847,275,467,115,1528,20784,1704,8.1986,normal,1.0
POST_00618,2026-03-11 10:24:39.677712,2026-03-11,10,Wednesday,2,LinkedIn,Carousel,Lifestyle,#Mindfulness|#Goals|#Motivation,1108,38,67,54,2,110,1013,161,15.8934,normal,1.0
POST_01137,2026-03-11 11:55:12.677712,2026-03-11,11,Wednesday,2,Twitter,Video,Travel,#Adventure|#Backpacking|#Explore|#Wanderlust,41144,3132,1247,5995,297,3150,46549,10671,22.9242,normal,1.0
POST_00302,2026-03-11 15:23:29.677712,2026-03-11,15,Wednesday,2,YouTube,Video,Finance,#Investing,23829,714,940,754,119,3637,49266,2527,5.1293,normal,1.0
POST_00539,2026-03-11 15:59:47.677712,2026-03-11,15,Wednesday,2,LinkedIn,Text,Finance,#FinancialFreedom|#Investing|#StockMarket,48354,893,4833,1428,192,3402,37740,7346,19.4648,normal,1.0
POST_00416,2026-03-11 16:59:24.677712,2026-03-11,16,Wednesday,2,LinkedIn,Image,Tech,#DevOps,12224,260,398,560,56,1577,16041,1274,7.9421,normal,1.0
POST_00238,2026-03-11 17:59:54.677712,2026-03-11,17,Wednesday,2,Instagram,Text,Entertainment,#Fun,319084,3688,11459,5939,280,40360,407470,21366,5.2436,normal,1.0
POST_00965,2026-03-11 21:28:58.677712,2026-03-11,21,Wednesday,2,LinkedIn,Video,Food,#Cooking|#Foodie|#Delicious,12266,850,1315,923,128,415,19414,3216,16.5654,normal,1.0
POST_00435,2026-03-11 21:35:12.677712,2026-03-11,21,Wednesday,2,YouTube,Carousel,Finance,#FinancialFreedom|#Wealth|#Investing|#Crypto,12852,838,485,504,134,1485,24463,1961,8.0162,normal,1.0
POST_01474,2026-03-12 01:56:51.677712,2026-03-12,1,Thursday,3,YouTube,Image,Tech,#AI|#Python|#OpenSource,19777,425,429,275,80,3102,28448,1209,4.2499,normal,1.0
POST_00360,2026-03-12 03:13:01.677712,2026-03-12,3,Thursday,3,Instagram,Carousel,Health,#Fitness,4595,155,88,117,21,81,1768,381,21.5498,normal,1.0
POST_00380,2026-03-12 04:15:19.677712,2026-03-12,4,Thursday,3,LinkedIn,Carousel,Fashion,#OOTD,11928,253,434,340,52,221,4759,1079,22.6728,normal,1.0
POST_00306,2026-03-12 04:28:23.677712,2026-03-12,4,Thursday,3,LinkedIn,Carousel,Entertainment,#Fun|#Entertainment,34490,792,705,536,121,797,10843,2154,19.8654,normal,1.0
POST_00924,2026-03-12 05:47:59.677712,2026-03-12,5,Thursday,3,TikTok,Reel/Short,Education,#Skills,6196,419,28,154,22,308,3173,623,19.6344,normal,1.0
POST_01503,2026-03-12 10:17:41.677712,2026-03-12,10,Thursday,3,YouTube,Text,Sports,#Athletics,45820,2188,2255,1036,521,4920,82249,6000,7.2949,normal,1.0
POST_00259,2026-03-12 10:31:20.677712,2026-03-12,10,Thursday,3,Twitter,Video,Food,#Cooking,95914,2970,4713,8188,307,8581,82871,16178,19.5219,normal,1.0
POST_01742,2026-03-12 13:06:21.677712,2026-03-12,13,Thursday,3,YouTube,Video,Fashion,#Fashion|#Trendy|#StreetStyle,44037,2876,1374,1580,404,11559,118964,6234,5.2402,normal,1.0
POST_01002,2026-03-12 15:08:02.677712,2026-03-12,15,Thursday,3,TikTok,Carousel,Tech,#AI|#Python|#OpenSource|#CloudComputing,8282,551,414,171,115,1126,11430,1251,10.9449,normal,1.0
POST_01834,2026-03-12 17:52:54.677712,2026-03-12,17,Thursday,3,Twitter,Carousel,Finance,#Wealth|#StockMarket|#Crypto,52678,2180,3539,4283,162,2602,45328,10164,22.4232,normal,1.0
POST_01593,2026-03-13 01:44:55.677712,2026-03-13,1,Friday,4,YouTube,Carousel,Health,#Fitness|#Yoga|#Wellness,2770,31,58,14,6,228,3059,109,3.5633,normal,1.0
POST_01529,2026-03-13 02:15:17.677712,2026-03-13,2,Friday,4,Instagram,Reel/Short,Lifestyle,#DailyLife|#Motivation|#SelfCare|#Mindfulness,2388,84,21,58,6,120,1090,169,15.5046,normal,1.0
POST_01233,2026-03-13 03:02:57.677712,2026-03-13,3,Friday,4,LinkedIn,Video,Sports,#Football|#Cricket|#FitLife|#Athletics,4117,94,112,80,14,145,1461,300,20.5339,normal,1.0
POST_00143,2026-03-13 05:31:34.677712,2026-03-13,5,Friday,4,Instagram,Text,Health,#MentalHealth|#Wellness|#Fitness,4835,79,102,18,9,450,4233,208,4.9138,normal,1.0
POST_00620,2026-03-13 08:26:53.677712,2026-03-13,8,Friday,4,TikTok,Text,Education,#OnlineCourse|#Learning|#Growth,8934,271,611,1173,16,980,21207,2071,9.7656,normal,1.0
POST_01768,2026-03-13 08:58:47.677712,2026-03-13,8,Friday,4,TikTok,Carousel,Travel,#Backpacking|#Explore|#Adventure,12555,957,577,983,119,2231,33755,2636,7.8092,normal,1.0
POST_00718,2026-03-13 14:00:51.677712,2026-03-13,14,Friday,4,LinkedIn,Carousel,Entertainment,#Fun,2545,38,80,59,4,203,3076,181,5.8843,normal,1.0
POST_00881,2026-03-13 15:13:07.677712,2026-03-13,15,Friday,4,LinkedIn,Text,Education,#Growth,86356,1270,22079,2229,106,1646,50481,25684,50.8785,normal,1.0
POST_01378,2026-03-13 16:21:49.677712,2026-03-13,16,Friday,4,YouTube,Carousel,Finance,#FinancialFreedom|#StockMarket|#Wealth,173231,3815,3353,1408,689,10537,165164,9265,5.6096,normal,1.0
POST_01835,2026-03-13 18:37:29.677712,2026-03-13,18,Friday,4,Instagram,Text,Fashion,#Style|#Trendy|#StreetStyle|#OOTD,17831,512,1013,446,117,2512,34551,2088,6.0432,normal,1.0
POST_00495,2026-03-13 19:44:43.677712,2026-03-13,19,Friday,4,Instagram,Text,Tech,#Python|#AI|#DevOps,33491,1735,8033,821,296,1861,66550,10885,16.3561,normal,1.0
POST_00827,2026-03-13 21:28:07.677712,2026-03-13,21,Friday,4,TikTok,Reel/Short,Travel,#Explore,98785,27289,3700,9402,3828,15145,249101,44219,17.7514,normal,1.0
POST_00055,2026-03-13 22:58:21.677712,2026-03-13,22,Friday,4,Twitter,Reel/Short,Tech,#DevOps|#Python,12845,576,302,645,132,686,10189,1655,16.243,normal,1.0
POST_00568,2026-03-13 23:01:43.677712,2026-03-13,23,Friday,4,YouTube,Video,Lifestyle,#DailyLife|#Motivation,25030,584,408,109,122,2520,38709,1223,3.1595,normal,1.0
POST_01959,2026-03-14 00:42:38.677712,2026-03-14,0,Saturday,5,TikTok,Text,Sports,#FitLife|#Football,14005,241,568,232,41,1089,11873,1082,9.1131,normal,1.0
POST_01040,2026-03-14 05:01:29.677712,2026-03-14,5,Saturday,5,TikTok,Reel/Short,Travel,#Explore|#Travel,10093,425,58,141,51,535,5158,675,13.0865,normal,1.0
POST_00658,2026-03-14 10:13:07.677712,2026-03-14,10,Saturday,5,YouTube,Reel/Short,Health,#MentalHealth,3008,135,101,105,19,418,5814,360,6.192,normal,1.0
POST_00894,2026-03-14 10:17:38.677712,2026-03-14,10,Saturday,5,Instagram,Text,Fashion,#Trendy|#Style|#Fashion|#OOTD,2563,71,422,132,16,103,3484,641,18.3984,normal,1.0
POST_01548,2026-03-14 12:11:57.677712,2026-03-14,12,Saturday,5,YouTube,Reel/Short,Tech,#DataScience|#AI|#DevOps,68272,4473,13533,4988,782,18121,189257,23776,12.5628,normal,1.0
POST_00609,2026-03-14 12:37:33.677712,2026-03-14,12,Saturday,5,TikTok,Reel/Short,Food,#Cooking,2569,271,245,354,52,452,5824,922,15.831,normal,1.0
POST_00671,2026-03-14 17:43:14.677712,2026-03-14,17,Saturday,5,TikTok,Text,Entertainment,#Fun,7330,253,350,196,40,1324,15098,839,5.557,normal,1.0
POST_01241,2026-03-14 20:29:29.677712,2026-03-14,20,Saturday,5,YouTube,Text,Finance,#Investing|#StockMarket|#FinancialFreedom|#Wealth,11819,322,1119,1024,61,3933,36353,2526,6.9485,normal,1.0
POST_01111,2026-03-14 21:07:35.677712,2026-03-14,21,Saturday,5,LinkedIn,Image,Education,#Learning|#StudyTips,69826,7810,6033,10972,1907,3083,108686,26722,24.5864,normal,1.0
POST_00408,2026-03-15 00:51:13.677712,2026-03-15,0,Sunday,6,Instagram,Carousel,Health,#Yoga|#Wellness|#MentalHealth,16904,321,429,281,60,424,9391,1091,11.6175,normal,1.0
POST_00335,2026-03-15 02:25:04.677712,2026-03-15,2,Sunday,6,YouTube,Image,Sports,#Athletics|#Football|#FitLife|#Cricket,66820,1734,908,1742,377,1550,41947,4761,11.35,normal,1.0
POST_00479,2026-03-15 04:26:27.677712,2026-03-15,4,Sunday,6,LinkedIn,Carousel,Tech,#CloudComputing|#OpenSource|#MachineLearning,11965,408,326,953,40,388,6011,1727,28.7307,normal,1.0
POST_00155,2026-03-15 05:44:15.677712,2026-03-15,5,Sunday,6,LinkedIn,Text,Lifestyle,#DailyLife|#Motivation|#Goals|#Mindfulness,2065,30,33,81,4,22,861,148,17.1893,normal,1.0
POST_00070,2026-03-15 06:05:03.677712,2026-03-15,6,Sunday,6,Twitter,Video,Tech,#MachineLearning,56469,1872,1198,3863,180,6441,58584,7113,12.1415,normal,1.0
POST_01127,2026-03-15 07:15:42.677712,2026-03-15,7,Sunday,6,Instagram,Text,Travel,#Backpacking,16598,508,1079,360,58,1716,20112,2005,9.9692,normal,1.0
POST_01477,2026-03-15 10:25:30.677712,2026-03-15,10,Sunday,6,Twitter,Image,Fashion,#Trendy|#OOTD|#Style|#StreetStyle,2718,111,98,171,22,433,4584,402,8.7696,normal,1.0
POST_00463,2026-03-15 10:54:11.677712,2026-03-15,10,Sunday,6,LinkedIn,Carousel,Tech,#OpenSource|#Python,3272,137,295,204,11,228,2166,647,29.8707,normal,1.0
POST_00629,2026-03-15 11:22:57.677712,2026-03-15,11,Sunday,6,LinkedIn,Reel/Short,Education,#OnlineCourse,36776,1385,2500,4001,340,1502,42237,8226,19.4758,normal,1.0
POST_00887,2026-03-15 12:02:21.677712,2026-03-15,12,Sunday,6,Twitter,Text,Entertainment,#Viral|#Trending|#Fun|#Entertainment,14678,182,1431,1563,23,1730,18469,3199,17.3209,normal,1.0
POST_01194,2026-03-15 14:42:48.677712,2026-03-15,14,Sunday,6,Twitter,Video,Food,#Foodie|#Cooking|#Recipe,120,5,5,25,0,14,140,35,25.0,normal,1.0
POST_01804,2026-03-15 18:28:25.677712,2026-03-15,18,Sunday,6,TikTok,Reel/Short,Fashion,#Trendy|#StreetStyle|#OOTD|#Style,23568,4349,2127,665,749,6517,54417,7890,14.4991,normal,1.0
POST_00326,2026-03-15 19:40:14.677712,2026-03-15,19,Sunday,6,YouTube,Carousel,Tech,#MachineLearning|#AI,16419,1400,1605,317,144,3566,41382,3466,8.3756,normal,1.0
POST_01863,2026-03-16 05:50:59.677712,2026-03-16,5,Monday,0,YouTube,Image,Health,#Yoga|#MentalHealth|#Wellness|#Fitness,7445,99,74,59,5,708,5974,237,3.9672,normal,1.0
POST_00182,2026-03-16 06:20:52.677712,2026-03-16,6,Monday,0,Twitter,Carousel,Tech,#DevOps|#AI|#DataScience,5208,210,130,214,52,436,7680,606,7.8906,normal,1.0
POST_01291,2026-03-16 10:44:04.677712,2026-03-16,10,Monday,0,LinkedIn,Image,Entertainment,#MustWatch|#Viral|#Trending,7142,165,162,193,10,215,5735,530,9.2415,normal,1.0
POST_01980,2026-03-16 12:49:56.677712,2026-03-16,12,Monday,0,YouTube,Image,Entertainment,#Trending|#MustWatch,6047,202,135,297,49,1044,14996,683,4.5545,normal,1.0
POST_00124,2026-03-16 14:43:17.677712,2026-03-16,14,Monday,0,TikTok,Image,Food,#Cooking,4016,208,78,166,11,1188,10464,463,4.4247,normal,1.0
POST_01507,2026-03-16 15:42:55.677712,2026-03-16,15,Monday,0,LinkedIn,Image,Finance,#Wealth|#Investing|#Crypto,22680,1318,903,1095,278,1822,19578,3594,18.3573,normal,1.0
POST_01635,2026-03-16 15:59:15.677712,2026-03-16,15,Monday,0,TikTok,Video,Lifestyle,#DailyLife,6698,630,359,575,52,528,11309,1616,14.2895,normal,1.0
POST_00596,2026-03-16 16:51:57.677712,2026-03-16,16,Monday,0,YouTube,Image,Fashion,#StreetStyle|#Trendy,15935,321,1877,341,28,611,11787,2567,21.7782,normal,1.0
POST_01440,2026-03-16 23:34:15.677712,2026-03-16,23,Monday,0,Twitter,Text,Health,#Wellness|#Yoga|#Fitness|#MentalHealth,26765,386,549,769,29,2340,19534,1733,8.8717,normal,1.0
POST_00319,2026-03-17 04:10:36.677712,2026-03-17,4,Tuesday,1,Instagram,Video,Fashion,#OOTD,7403,156,65,79,19,261,3931,319,8.115,normal,1.0
POST_00228,2026-03-17 05:20:30.677712,2026-03-17,5,Tuesday,1,YouTube,Text,Tech,#AI|#DataScience|#CloudComputing|#Python,6151,131,315,31,28,743,7031,505,7.1825,normal,1.0
POST_00518,2026-03-17 08:31:24.677712,2026-03-17,8,Tuesday,1,LinkedIn,Text,Finance,#Investing|#StockMarket|#Wealth|#FinancialFreedom,2028,98,88,46,14,418,4207,246,5.8474,normal,1.0
POST_01917,2026-03-17 10:14:49.677712,2026-03-17,10,Tuesday,1,LinkedIn,Reel/Short,Food,#Cooking|#Foodie,15365,1206,298,2153,230,621,22002,3887,17.6666,normal,1.0
POST_00919,2026-03-17 10:27:14.677712,2026-03-17,10,Tuesday,1,Instagram,Image,Food,#Foodie|#Recipe,1142,39,14,13,4,20,660,70,10.6061,normal,1.0
POST_01134,2026-03-17 16:47:41.677712,2026-03-17,16,Tuesday,1,Twitter,Image,Entertainment,#Entertainment|#Trending|#Fun|#Viral,4856,139,156,174,26,124,4005,495,12.3596,normal,1.0
POST_00918,2026-03-18 00:09:03.677712,2026-03-18,0,Wednesday,2,Instagram,Reel/Short,Fashion,#StreetStyle|#OOTD,16510,427,246,131,75,398,4091,879,21.4862,normal,1.0
POST_01819,2026-03-18 02:38:52.677712,2026-03-18,2,Wednesday,2,YouTube,Image,Finance,#StockMarket|#Wealth|#FinancialFreedom|#Investing,8546,211,139,103,40,1226,11919,493,4.1363,normal,1.0
POST_00615,2026-03-18 04:15:08.677712,2026-03-18,4,Wednesday,2,Twitter,Text,Travel,#Adventure|#Backpacking|#Wanderlust|#Explore,1960,16,34,11,3,129,1162,64,5.5077,normal,1.0
POST_00470,2026-03-18 04:33:37.677712,2026-03-18,4,Wednesday,2,YouTube,Reel/Short,Tech,#DevOps|#DataScience|#MachineLearning|#Python,43246,679,1670,457,142,1132,29785,2948,9.8976,normal,1.0
POST_00012,2026-03-18 05:06:23.677712,2026-03-18,5,Wednesday,2,Instagram,Text,Travel,#Travel|#Wanderlust|#Explore,13441,113,157,51,17,590,6534,338,5.1729,normal,1.0
POST_00751,2026-03-18 06:09:00.677712,2026-03-18,6,Wednesday,2,LinkedIn,Image,Fashion,#StreetStyle|#OOTD|#Fashion,13929,469,263,266,66,342,14847,1064,7.1664,normal,1.0
POST_00619,2026-03-18 06:35:48.677712,2026-03-18,6,Wednesday,2,Instagram,Reel/Short,Education,#StudyTips|#Skills,9647,817,258,266,180,606,10180,1521,14.9411,normal,1.0
POST_00607,2026-03-18 13:53:42.677712,2026-03-18,13,Wednesday,2,Instagram,Image,Health,#Wellness|#Yoga|#Fitness|#MentalHealth,47672,2396,1511,594,467,3738,73096,4968,6.7965,normal,1.0
POST_01073,2026-03-18 15:45:41.677712,2026-03-18,15,Wednesday,2,LinkedIn,Video,Travel,#Adventure|#Wanderlust,3302,161,115,48,35,243,2309,359,15.5479,normal,1.0
POST_01437,2026-03-19 03:17:17.677712,2026-03-19,3,Thursday,3,Instagram,Image,Education,#Learning|#OnlineCourse,350,7,6,1,1,8,146,15,10.274,normal,1.0
POST_00307,2026-03-19 05:16:50.677712,2026-03-19,5,Thursday,3,YouTube,Carousel,Health,#MentalHealth,4961,103,119,59,24,147,2806,305,10.8696,normal,1.0
POST_00179,2026-03-19 07:16:55.677712,2026-03-19,7,Thursday,3,YouTube,Reel/Short,Travel,#Explore,27001,2070,5686,1355,388,2870,26743,9499,35.5196,normal,1.0
POST_00296,2026-03-19 09:45:48.677712,2026-03-19,9,Thursday,3,TikTok,Text,Sports,#Football|#Cricket|#NBA,45305,2963,4539,3140,563,12720,144533,11205,7.7526,normal,1.0
POST_00729,2026-03-19 11:09:47.677712,2026-03-19,11,Thursday,3,Instagram,Image,Entertainment,#Entertainment|#Viral|#MustWatch|#Trending,36327,1775,875,382,383,5131,56765,3415,6.016,normal,1.0
POST_00720,2026-03-19 11:58:40.677712,2026-03-19,11,Thursday,3,YouTube,Video,Finance,#FinancialFreedom,20587,701,528,798,110,1542,24210,2137,8.8269,normal,1.0
